 Grouplove 
 Hashem 
 Haste the Day 
 Hatem Al Iraqi 
 Haulover Drive 
 Hans J. Salter 
 Hansi Hinterseer 
 Har Mar Superstar 
 Hard-Fi 
 Hande Yener 
 Hang on the Box 
 Guy Lobe 
 Guy Martin 
 Guy Penrod 
 Guy Protheroe 
 Gypsy Soul 
 Haddaway 
 Hadrien Feraud 
 Hafíz Kani Karaca 
 Haifa Wehbe 
 Haitian Fresh 
 Gunter Kallmann Chorus 
 Gupi 
 Gurdas Maan 
 Gus Hardin 
 Guster 
 Gutta Slim 
 Guy & David 
 Guy Drake 
 Hal Kennedy 
 Hank Thompson 
 Hank Vegas 
 Hank Wilson 
 Hanna Hartman 
 Hanq Neal 
 Hawk Nelson 
 Coleman Hawkins & Roy Eldridge Sextet 
 Harr Monika 
 Harriet Brekalo RN CMT HTP 
 Halfway Home 
 Hall of Fame 
 Harry Martin 
 Harry Warren 
 Hartman's Heartbreakers 
 Hayley Taylor 
 Hazeldine 
 Head Wound City 
 The Headpins 
 Hear Kitty Kitty 
 HearSay 
 Hariprasad Chaurasia 
 Harlan Howard 
 Harmony Riley 
 Harold Betters 
 Harold Faltermeyer 
 Harold Wright 
 Identity Crisis 
 Idir 
 Humildes Hermanos Ayala 
 Hunter Eves 
 Hunter Hayes (Jazz) 
 Hoss Howard 
 Hossam Ramzy 
 Hossein Alizadeh 
 Host Skull 
 Hit the Lights 
 Hlathikhulu High School Choir 
 Helena Tulve 
 Helga Hahnemann 
 Helen Boudreaux 
 Helen Shapiro 
 Hellfish & Producer 
 Hearts of Oak 
 Heat (Rap) 
 Heather Cowles 
 Heather Edwards 
 Heather Nova 
 Hebe Tien 
 Glenn Heckinger 
 Héctor Acosta 
 Héctor Montemayor 
 (hed) p.e. 
 Hello Dollface 
 Hello Venus 
 Hema John 
 Hemet High School Jazz 
 Hermes House Band 
 Hermitude 
 Herb Alpert 
 Herb Mickman 
 Herb Pilhofer 
 Herbert Howells 
 Here We Go Magic 
 Henley Hii 
 Henrik Gümoes 
 Henry Thome 
 Het Urker Mannenkoor 
 Heyoka 
 Hi-Coup 
 Hi-Five 
 Hillary Lindsey 
 Hilljack 
 Hillsong United 
 HIM 
 Hisao Okuma 
 HOEDh 
 Holland (Indie rock) 
 Frederick Hollander 
 Hollie Grant 
 Highland Serenade 
 Hijjaz 
 Hilary 
 Hotel Eden 
 HoneyHoney 
 Horace Silver 
 Horatio Lee Jenkins 
 Christopher Horne 
 Horny Toad 
 House Music 
 Hurray for the Riff Raff 
 Hurricane Gilbert Group 
 Hussain Al Baggali 
 Holly Brook 
 Holly Cole 
 Holly Dunn 
 Holly Palmer 
 Holly Stell 
 Holy Ghost! 
 Home Boys Only 
 Home Grown 
 Homegroove Project 
 Homonym 
 Honey Barbara 
 Honey Claws 
 Hy Hazel 
 Huey Lewis & The News 
 Huggy Bear 
 Huggy Boy 
" Hui Fen Min, Wei Li "
 Hula 
 Ikue Asazaki 
 Ilias Psinakis 
 Houston Jones 
 Howard Jones 
 Howard McNear 
 Howard Shore 
 Howie Day 
 Howlett Smith 
 Hozan Diyar 
 I Set My Friends on Fire 
 I Want To Be Heard 
 Ian Campbell Folk Group 
 Ian Gillan 
 Ian Stewart 
 ibid 
 Jacqueline May Allen 
 Jacques Dutronc 
 Jack Thompson 
 Jack Wilson 
 Jackie B 
 Jackie DeShannon 
 Jackie & The Starlites 
 Jackie Wilson 
 Indio 
 Indira Radic 
 Indira Rubiera 
 Hybrid Ice 
 HyeKyung Lee 
 I See Stars 
 Indonesia 
 Indra Rudder 
 Infected Mushroom 
 Imperial Foeticide 
 IMS 
 Inca Rose Duo 
 Incognito 
 Independent Artists 
 Inna 
 Innocence Mission 
 Innovate 
 Inobe 
 Inside Scarlet 
 Inspecter 7 
 Ilona Steingruber 
 Ilusion 6 
 Ima 
 Images of Eden 
 Imaginary Cities 
 Imany 
 Imelda May 
 Immature 
 Immortal 
 Impact Worship Band 
 Jackson Monsour 
 Jaclyn Whittal 
 Jacques Pellarin 
 Jacquese 
 Jacquie Brown-Hadnot 
 J Boog 
 J Brothers 
 J. Holiday 
 Ivan Jones 
 Ivan Klass 
 Iron & Wine 
 Iona Locke 
 iPagan 
 Ira Davis 
 Iragazzi 
 Iria Zeiram 
 Irl Hees 
 Iron Butterfly 
 Iron Maiden 
 Isaac Otwori 
 Isaac Stern 
 Isabel Santol 
 Isabella 
 Isabelle Boulay 
 Intel Agents 
 Interlake Polka Kings 
 Into The Trees 
 Intoxicated 
 Intro to India 
 Inzan Tanaka 
 Isbells 
 Ivana Domenico 
 Ivey 
 Ivri Lider 
 Iwan Fals 
 岩瀬敬吾 
 iwrestledabearonce 
 Ixindamix 
 Iyanla Vanzant 
 Izolirband 
 J-Ax 
 Jade 
 Jack Greene 
 Islander 
 Israel 
 Israel Kamakawiwo'ole 
 IU 
 Ivan & Alyosha 
 Jack Knight 
 Jack Link 
 Jack Maravell 
 O'Landa Draper & The... 
 Olatunji Yearwood 
 Old 97's 
 Old Red 
 Old School 
 Kyau Vs. Albert 
 J. Pinder 
 J. Whaley 
 Jananath Warakagoda 
 Jane Child 
 Jane Lui 
 Jane McDonald 
 Jane Olivor 
 James Flanders 
 James Galway 
 James Gang 
 James Gedeon 
 James Harris III 
 James King [Tenor] 
 James Lawson 
 James Low 
 Jalone 
 Jamal 
 Jamal Akbar 
 Jamantics 
 Jambalaya Cajun Band 
 Jamelia 
 James Blackwood 
 Janet Bray 
 Jagertown 
 Jaguares 
 Jaime y Los Chamacos 
 Jairam Dindial 
 Jake 
 Everso Jake 
 Jake McVey 
 Jamie Dailey 
 Jamie Hersch 
 Jamie Lawson 
 Jan A.P. Kaczmarek 
 Jan Burton 
 Jan & Dean 
 Jan Hammer 
 Jan Morgan 
 Janie C. Ramierez & The Cactus Country Band 
 Janie Fricke 
 Janie Romer 
 Janine The Machine 
 J'Anna Jacoby
 Jared Brown 
 James McMurtry 
 James Mulliniks-Beavers 
 James Schaffner 
 James Seals 
 James Segrest 
 James Sinclair 
 James Stanley Howen 
 Jamie Adams 
 Jamie Cullum 
 任賢齊 
 Jenai 
 Jennifer Delgado 
 Jennifer Folker 
 Jennifer LaMountain 
 Jean Rohe 
 Jean Shepard 
 Jeanne Baxtresser 
 Jeannie C. Riley 
 Jeannie Ortega 
 Jason Seibert 
 Jason Stewart 
 Jaswinder Brar 
 Javier Galvan Y Fama 
 Javier Martínez Maya 
 Javier Molina & El Dorado 
 Jawid Sharif 
 Jay Hickman 
 Jay Leno 
 Jars of Clay 
 Jarvis Cocker 
 Jas 
 Jasmina 
 Jasmine Ash 
 Jason Allen 
 Jason Boland 
 Jason Cano 
 Jason Cassidy 
 Jason Chan & Phil Lam 
 Jason Crabb 
 Jason D. Williams 
 Jason Graae 
 Jason Ingram 
 Jason Little 
 Jay Parrack 
 Jay Rock 
 Jayamalini 
 J.C. White Singers 
 JCS 
 J.D. Sage 
 Jean-Jacques Rousseau 
 Jeannine Charles 
 Jenny Phillips 
 Jeff Majors 
 Jeff Pearles 
 Jeff Peterson 
 Jeff Phillips 
 Jayesh Gandhi 
 Jaz Delorean 
 JC Chasez 
 Jeff & Sheri Easter 
 Jeff Tweedy 
 Jeffrey Gaines 
 Jeffrey Pontius 
 Jeno Somlai 
 Kym Verbal 
 Kathy Kallick 
 Jearlyn Steele Battle 
 Jed Madela 
 Jeff Apaka 
 Jeff Carson 
 Jeff Foxworthy 
 Jeff Jacobs 
 Jeff Kennedy 
 Jeff Kimpland 
 Joey Deluxe 
" Joey, Lawrence & Myron "
 Joey McIntyre 
 Joey Ramone 
 Joey Scarbury 
 Joe Smith 
 Joe Smith 
 Joe Sofia 
 Joe Tyler 
 Jim McGrath 
 Jim Nabors 
 Jim Sullivan 
 Jesse Johnson 
 Jesse Kalu 
 Jerry Garcia 
 Jerry Lee Jones 
 Jerry Scheff 
 Jess Conrad 
 Jesus Adrian Romero 
 Jeremy Horn 
 Jeremy McCasland 
 Jermaine Dupri 
 Jermaine Stewart 
 Jerome Jarre 
 Jerry Becker 
 Jerry Butler 


 Jillian Bell 
 Jim Brickman 
 Jim Browski 
 Jim Carothers 
 Jim Carrey 
 Jim Chappell 
 Jim Ed Brown 
 Jim Hurst 
 Jim & Jesse 
 Jimi Slevin 
 Jimmie Davis 
 Jimmie Driftwood 
 Jimmie Van Zant 
 Jimmy Allen & The Two Jays 
 Jimmy Jules 
 Jimmy Lee Jones 
 Jesus Jones 
 Jet 
 Jet Lag Gemini 
 Jethro & Bodine 
 Jhan Carlos Ferreira & La Fever Banda 
 Jian Ghomeshi 
 Jibbs 
 Jimmy Martin 
 Joel Evans 
 Joel McCrea 
 Joel Nava 
 Joel Paterson 
 Joey Bada$$ 
 Joan Sebastian 
 Joanna Cotten 
 J.J. Fad 
 J.J. Sheridan 
 JLS 
 JMX 
 Jo Stafford 
 Jo Wilder 
 Joan Armatrading 
 Joan as Police Woman 
 Jodi West 
 Jimmy Rabbit and Renegade 
 Jimmy Roby 
 Jimmy Roselli 
 Jimmy Somerville 
 Jimmy St. Louis 
 Jimmy Sturr 
 Jiri Strohner 
 Joe Miller 
 Joe Newman 
 Joe Pass 
 Joe Purdy 
 José van Dam [Bass] 
" Jose Alberto ""El Canario"" "
 José Augusto 
 Jody Booth 
 Jody Nix 
 Joe Bonamassa 
 Joe Carson 
 Joe Dalton 
 Joe Elliot 
 José Carreras 
 Jon Lovitz 
 Jon Mohr 
 John Wayne 
 John Wesley Ryles 
 Johnathan Bloom 
 John Gracie 
 John Harrington 
 John Hartford 
 John J.A. Jannone 
 John Crabtree 
 John Davidson 
 John Doe 
 John DZ 
 John Evans 
 John F. Kennedy 
 John Flanders 
 John Frusciante 
 John Kardulas 
 John Krovoza 
 John Lewis 
 John Littlejohn 
 John 5 
 John Alair 
 John Anderson 
 John Andre Herrmann 
 John Bidasio 
 John Blu 
 John Carter Cash 
 John Cody Carter 
 Johnnie Lee Wills 
 John Redmond 
 John Reese 
 John Sebastian 
 John Snyder 
 John Starnes 
 John Starr 
 John Stirling 
 Johnny Carroll 
 Johnny Clegg & Savuka 
 Johnny Cunningham 
 Jon & The Nightriders 
 John Meillon 
 John Mendez 
 John Murphy 
 John Muthyala 
 John Nicholas 
 John Oates 
 John Paesano 
 John Paul Rudolph 
 John Pinette 
 Jonatha Brooke 
 Sly Johnson 
 Jokers Wild Band 
 Jon Crosby 
 José Luis Gazcón 
 Jose Othon 
 Johnny Donaldson 
 Johnny Fay 
 Johnny Foreigner 
 Johnny Gitan 
 Johnny Hallyday 
 Johnny Hodges 
 Johnny Kemp 
 Johnny Saxx 
 Johnny Smith 
 Bae Yong Joon 
 Jordan Davis 
 Jordan Munoz 
 Jordan Rudess 
 Jorge Jose 
 Jorge Moreno 
 Jorge Muñiz 
 Jörgen Lantz 
 Jori Hulkkonen 
 Jozef Van Wissem 
 Joseph Fonseca 
 Joseph Niles 
 Joseph Tobin 
 Josh Abbott Band 
" Jonathan DuBose, Jr. "
 Jonathan McReynolds 
 Jonathan Plise 
 Jonathan Reynolds 
 Jonathan Singleton & The Grove 
 Jonathan Stockstill 
 Mike Jones (Jazz) 
 Joni Harms 
 Joni Sledge 
 Jonny Hill 
 Kate Maki 
 Kate Mann 
 Kate Nash 
 Kate Stevens 
 Kate Vowles 
 Justin Love 
 Juliana Kohl 
 Julie Driscoll 
 Julie London 
 Julie Ragins 
 J.R. Vautour 
 Joy Of Cooking 
 Joy Orie 
 Joyce Dewitt 
 Joyce Smith 
 Joyride 
 J.P. Cormier 
 JT & The Big Family 
 Juan Carmona 
" Juan Enrique ""El Prisionero"" "
 Josh Byrd 
 Josh DeBear 
 Josh Gracin 
 Josh Phillips 
 Josh Storie 
 Joshua Fit for Battle 
 Joshua Hyslop 
 Joshua Redman 
 Juan Rivera 
 Juicy Sluts 
 Jukebox 
 Jukka Tolonen 
 Julia Fordham 
 Julian Drive 
 Julian Fauth 
 Julieta Ghibaudo 
 Juzzie Smith 
 JW 
 Jubilee 
 Jude Bowerman 
 Judith Sephuma 
 Judith Teffera 
 Judy Garland and Liza Minnelli 
 Judy Niemack 
 Junior Reid 
 Junko Sumi 
 Just Friends Jazz Quintet 
 Just Like Me 
 Just Two 
 Justify The Means 
 K2S 
 Kabir Bedi 
 Kadar 
 Katherine Jenkins 
 Katherine O'connell
 Kathie Lee Gifford 
 Jump5 
 KAOS 
 Kaotic Klique 
 Ka§par & Rui Murka 
 Kardinal Offishall 
 Karen Fisher 
 Karen Hellyer 
 Karen Kallie 
 Kamryn Person 
 Kanako Yamaguchi 
 Kandi 
 Tapio Kangas 
 The Kangol Kid 
 Karla DeVito 
 カヒミ・カリィ 
 Kailash Kher 
 Kain Cioffie 
 Kaiser 
 Kaki King 
 Kako 
 Kalani 
 Kaleal Crooks and Dren 
 Kalela 
 Kaler Kanth 
 Karnivool 
 Károly Goldmark 
 Karthik 
 Kartik 
 Karukera Sound System 
 Kasia Metza 
 Kassav 
 Kassie DePaiva 
 Kat Edmonson 
 Katie Herzig 
 Katie Todd 
 Katunga 
 KUMAMI 
 Kumbia Kings 
 Kupa'a
 Kurnell T 
 Kurt Bordian 
 Kari Jobe 
 Karim Ziad 
 Karl Brothers 
 Karla Clark 
 Kenny Vaughan 
 Kenny Wayne Shepherd 
 Kensington Market 
 Kerala 
 Keri Lewis 
 Kerser 
 Ketch Secor 
 Ketil Bjørnstad 
 Keith Robinson 
 Keith Washington 
 Kelanie Gloeckler 
 Kelby Anno-Bruno 
 Kelli Sae 
 Kellie St. John Lovejoy 
 Kelly Foxton 
 Kelly Harper 
 Kelly Kessler 
 Keaton Henson 
 Keaton Simons 
 Keb' Mo' 
 Kebaka 
 Keek 
 Keiko Matsui 
 KEISHA COLE 
 Keisuke Egusa 
 Keith Dotson 
 Keith Jarrett 
 Keith Michell 
 Kelly Osbourne 
 Kelly Yost 
 Kelvin Gomillion 
 Kenny Cowden 
 Kenny Greenberg 
 Kenny James 
 Kenny Lee 
 Kenny Nash 
 Kenny Rogers Featuring Whitney Duncan 
 Kenny Royster 
 Kevin Click 
 Kevin Downswell 
 Kevin Hunter 
 Kevin Jonas 
 Kevin Montgomery 
 Kevin Prosch 
 Ken Berry 
 Kendall Kay 
 Kendra Wester 
 Kiri Te Kanawa 
 Kirk Brandon 
 Kisha 
 Kishi Bashi 
 Kispál és a Borz 
 Kitaro 
 kitt lough 
 Kitty Wells 
 King Khan feat. Pallavi Kelkar 
 King Krule 
 King Michael 
 Kill the Camera 
 Killa Kyleon 
 Kichaa Man Chitrakar 
 Kick Axe 
 Kid 'n Play 
 Kids In Glass Houses 
 Kierra Sheard 
 KieTheVez 
 Kikki Danielsson 
 Kim Ballard 
 Kim Char Meredith 
 Kim Johnson 
 Kim Larsen 
 Kim McFarland 
 Kevn Kinney 
 Keys N Krates 
 Khalid Al Shaikh 
 Khalil Fong & Fiona Sit 
 Khia 
 Khris Dodge 
 Kibaki 
 King Short Shirt 
 Kings of Convenience 
 Kinto Sol 
 Kip Winger 
 Kipapa Rush Band 
 K.K. 
 Klaus Eberhartinger 
 Klaus Wunderlich 
 K.Love 
 Kurt Lykes 
 Kurt Neuhauser 
 Kurt Schneeweiss 
 Kurt Wagner 
 Kurtis Blow 
 Kim Waters 
 Kimaira 
 Kimberly Murray 
 Kimmaster 
 Kimo Cornwell 
 Kina Grannis 
 King Clave 
 King Crimson 
 King Diamond 
 Kut-Pile 
 Kristinia DeBarge 
 K.R.O.E. 
 Krondon 
 KOSHA DILLZ 
 Kosmic Girlz & Koltrane Band 
 Koura 
 Kowalski 
 Kokein 
 Kokomo Joe 
 Konflit Dramatik 
 Kontact 
 Kraddy 
 Krayzie Bone 
 Krop3rom 
 Krystal Romo 
 Krzysztof Trefler 
 K.S. Makhan 
 Kuan 
 K'naan 
 Knee Deep Shag 
 Knife in the Water 
 Knoc-Turn'Al 
 Knuckleheads (Rock) 
 Koes Bersaudara 
 Koffi Olomidé 
 L Mac'n 
 L. Q. Jones 
 Olde Cellar Band 
 LaRue (Christian) 
 Larve 
 Las Hermanas Melendez 
 Larry Dalton 
 Larry Norman 
 Krisiun 
 Kristin Chenoweth 
 Lace (Country) 
 Lady Saw 
 Lady Sovereign 
 Lady V. 
 La Maquinaria Norteña 
 La Prohibida 
 La Ruidosa Banda Estrella De Guanajuato 
 La Sociedad 
 La Tropa Colombiana 
 Landy Wen 
 Laney Hicks 
 La Autoridad De La Sierra 
 La Chat 
 La Coka Nostra 
 La Fuerza Calentana De Iguala Gro. 
 La Grande Illusion 
 L.A. Guns 
 La Ley 
 Lapi Mariner 
 Lapush 
 Larnelle Harris 
 Larry Ballereau 
 Larry Carlton 
 Last Conservative 
 Last Man Standing 
 Last Train Home 
 Michael Tolcher 
 Mansolo Maina 
 Los Romeros de la Puebla 
 Los Super Seven 
 Laid Back 
 Lakeside 
 Lakshmi Devi 
 Lalo Schifrin 
 Lamb of God 
 Kate Lampe 
 Lana Cantrell 
 Lana & Flip 
 Lance Bass 
 Leroy Powell 
 Les Bay-Fall de Guinee 
 Les Choristes 
 Les Femmes Erotiques 
 Les Guitares du Diable 
 Les Handclaps 
 Les Kerr 
 Leif Garrett 
 Lawrence Brownlee 
 Laurel Premo 
 Laurelle Shanti Gaia 
 Laurence Jalbert 
 Laurindo Almeida 
 Latinas 
 Laudibus Choir 
 Laughing Man 
 Laura Baron 
 Laura Flores 
 Laura Marling 
 Laureano Brizuela 
 Lee DeWyze 
 Lee Hazlewood 
 Lee Mitchell 
 Lee Villeneuve 
 Les McCann 
 L.E. White 
 Leah Rasmussen 
 Leah Siegel 
 Leake County Revelers 
 Leandro & Leonardo 
 Learn 
 Lecresia Campbell 
 Lee Aaron 
 Les Savy Fav 
 Leo Sayer 
 Leo W. McDermott II 
 León Gieco 
 Leon Lumkins 
 Leon Rausch 
 Leon Russell 
 Leon Thomas 
 Leona Williams 
 Leonard Mitchell 
 Leopold Wlach 
 Lepers 
 Les Valentine 
 Lesa Aldridge 
 Leslie King 
 Leslie Sansone 
 Leslie West 
 Lester Flatt 
 Lesters 
 LeToya 
 Lena Philipsson 
 Lendy Y la Declaracion 
 Lenka 
 Los Titanes 
 Lionel Cartwright 
 Lipa Schmeltzer 
 Lisa Childress 
 Lights 
 Lil Blacky 
 Lil Blair & The Violinaires 
 LIL CALI 
 Lil' Cease 
 Lil Chris 
 Lil Chuckee 
 Liam Kelly 
 Libra 
 Lidia Bazarian 
 Liege Lord 
 Lietuvos Valstybinis Simfoninis Orkestras 
 Lil' KeKe 
 LeVert 
 Levon Helm 
 Lewis Anderson 
 Lewis Grizzard 
 Lex de Azevedo 
 Lexen 
 LFO 
 Li Quan 
 Lil' Mo 
 LIL REESE 
 Linda Creed 
 Linda McCartney 
 Linda McDonald 
 Linear 
 Lisa Fischer 
 Lisa Grant 
 Lisa Hartman 
 Lisa Loden 
 Lisa Lopez 
 Lisa Stoll 
 Lisa Winter 
 Lisette Melendez 
 Lissie 
 Lissy Walker 
 Lil' Webbie 
 Lille Bror Söderlundh 
 Los Wawanco 
 Los Yonic's 
 Lori Martini 
 Lori McKenna 
 Lorne Greene 
 Los 4 de Cordoba 
 Los Astros de Durango 
 Loona 
 Living Colour 
 Liz Anderson 
 Liz Arnold 
 Liz Suwandi 
 Liza Anne 
 L.L. Cooper 
 Llava 
 Lloyd Clarke 
 Lloyd Knight 
 Local H 
 Lochinvar 
 Locksmif 
 Little Anthony & The Imperials 
 Little Arthur Duncan 
 Little Birdy 
 Little Green Cars 
 Little Kim Stewart 
 Little Pattie 
 Liv Warfield 
 Live Action Pussy Show 
 Loggins & Messina 
 Logic 
 Logo 
 Lois Johnson 
 Lord Have Mercy 
 Lord of the Grave 
 Lost Trybe of Hip Hop 
 Lottie 
 Los Hermanos Zaizar Con El... 
 Los Hermanos Zavala 
 Los Huracanes del Norte 
 Loma 
 London Philharmonic Choir 
 Long Piao Piao 
 Lonnie Dean 
 Los Liricos de Teran 
 Los Norteñitos de Ojinaga 
 Los Potrillos de Chihuahua 
 Los Primeros 
 Los Rehenes 
 Los Replicantes 
 Los Reyes 
 Los Reyes Locos 
 Lou Bega 
 Lou Cary 
 Lou Harrison 
 Lou Reed 
 Louis Armstrong 
 Louis Gruenberg 
 Louis Johnson 
 Los Broncos De Reynosa 
 Los Cadetes de Linares 
 Los Chachos 
 Los Chiches Vallenatos 
 Los de Aragon 
 Los Fantasmas del Caribe 
 Los Gamma 
 Los Hermanos Moreno 
 M99 
 Maat 
 Mac Club 
 Mac Dre 
 Mac Wiseman 
 Macaco 
 Maceo 
 Lumidee 
 Luna 
 Luny Tunes 
 Lupillo Rivera 
 Lush 
 Lush Life 
 Luis Fonsi 
 Luis Gerardo Tovar 
 Luis Narino 
 Luca Carboni 
 LPGV 
 LT Smooth 
 Luciano Ligabue 
 Louise Johnson 
 Lourdes Robles 
 Love Affection 
 Love and Rockets 
 Love Of Lesbian 
 Love Songs 
 Love Spit Love 
 Lucille Starr 
 Lucius 
 Luis Rivera 
 Luis Y Javier 2x1 
 Luk-A-Brazzi 
 Luke Brodie 
 Luke James 
 Luke Mitchell 
 Luke Stricklin 
 Lukie D/Determine 
 Lulu 
 Machinegun Kelly 
 Mackadamion 
 Mad Ro 
 Lucky Thompson 
 Lucy Angel 
 Lucy Nevárez 
 Ludovic Beier 
 Ludovico Einaudi 
 Luis Bacalov 
 Luis Casal 
 Lyrics Born 
 M. Pokora 
 M2M 
 Madeleine Peyroux 
 Madi Diaz 
 Manfred Mann's Earth Band 
 Manfred Mann 
 Mango 
 Manic Street Preachers 
 Manicka Vinayagam 
 Maninder Manga 
 Mannheim Steamroller 
 Mannie Fresh 
 Mair 
 Luz Casal 
 L.V. Johnson 
 Lynch & Knill 
 Lynch Mob 
 Lynda Randle 
 Lynn Beckman 
 Makgarebe A Bochabela 
 Mal Waldron 
 Magic Organ 
 Magic Sam 
 Mahatma Johnny 
 Manolin Morel 
 Manos Loizos 
 Madison McCoy 
 Madness 
 Madonna Nash 
 Madurai T.N. Seshagopalan 
 Magazine 
 Magenta 
 Maggotron 
 Mams Taylor 
 Mance Lipscomb 
 Manel 
 Manuel Iman 
 Mapathe Diop 
 Maranatha Kids 
 Michael Martin Murphy 
 Michael McAssey 
 Michael McDermott 
 Michael McGregor 
 Michael Morales 
 Martika 
 Maladment 
 Malay 
 Malcolm McNeill 
 Malik Mansurov et al. 
 Mallesh 
 Mally Mall 
